Race1_Beta	Race2_Beta	Sex_Beta	Age_Beta	Smoker_Beta	Insurace_Beta	Gestational_Beta	Z_Beta	Inflammation_Beta	Power_raceRace1	Power_raceRace2	Power_sex	Power_age	Power_smoke	Power_insurance	Power_gest	Power_zscore	Power_inflame
0.2	0.3	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.40406	0.32245	0.98874	0.96022	0.18665	0.962614999999999	0.97404	0.828545	0.08241
0.3	0.3	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.61489	0.31169	0.98681	0.9676	0.19683	0.963855	0.97484	0.83746	0.08266
0.5	0.3	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.943109999999999	0.32453	0.99041	0.96002	0.22267	0.96711	0.9809	0.85084	0.08386
0.2	0.5	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.39036	0.65849	0.98892	0.98399	0.2051	0.977389999999999	0.99334	0.856115	0.08143
0.3	0.5	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.59258	0.670450000000001	0.99433	0.99151	0.20775	0.977349999999999	0.98092	0.86101	0.08177
0.5	0.5	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.943219999999999	0.67038	0.99292	0.98359	0.24795	0.97886	0.98162	0.88091	0.08411
0.2	0.7	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.3942	0.90081	0.99486	0.96869	0.23755	0.98424	1	0.90101	0.08514
0.3	0.7	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.6285	0.908171999999999	0.99721	0.98355	0.23175	0.983195	0.98743	0.890499999999999	0.08526
0.5	0.7	0.7	-0.1	0.2	0.5	-0.1	-0.2	-0.07	0.949799999999999	0.884532	0.99472	0.97614	0.27044	0.98467	0.99436	0.90544	0.08722
0.2	0.3	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.42065	0.33472	0.79194	0.30606	0.330935	0.976105	0.99377	0.861965	0.083785
0.3	0.3	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.641169999999999	0.33762	0.80073	0.267	0.344325	0.98051	0.99377	0.88297	0.0866000000000001
0.5	0.3	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.940859999999999	0.35346	0.80797	0.27958	0.36163	0.98274	0.98052	0.87134	0.08625
0.2	0.5	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.43557	0.73251	0.80597	0.28819	0.332155	0.99054	0.99298	0.890335000000001	0.08777
0.3	0.5	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.65173	0.73077	0.80854	0.27906	0.335985	0.9909	0.99285	0.89981	0.08757
0.5	0.5	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.95238	0.712835	0.8249	0.2968	0.37288	0.98891	0.98856	0.9102	0.08705
0.2	0.7	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.4408	0.930679999999999	0.86639	0.31815	0.36942	0.99241	1	0.89909	0.08795
0.3	0.7	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.67761	0.932039999999999	0.870143333333333	0.33399	0.38473	0.99324	0.99457	0.87205	0.08798
0.5	0.7	0.3	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.955762499999999	0.88928	0.883773333333333	0.34246	0.390036666666667	0.99319	0.99457	0.88719	0.0887
0.2	0.3	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.4181	0.33752	0.98088	0.27375	0.302075	0.973199999999999	0.98662	0.851965	0.083705
0.3	0.3	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.632639999999999	0.33789	0.9831	0.26931	0.32907	0.9766	0.97999	0.86478	0.08377
0.5	0.3	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.929879999999999	0.33794	0.98006	0.29186	0.3512	0.97941	0.98052	0.87252	0.08442
0.2	0.5	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.41216	0.68663	0.985369999999999	0.30061	0.33884	0.98517	1	0.879945	0.08473
0.3	0.5	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.63887	0.68775	0.984659999999999	0.29537	0.3437	0.98641	0.98674	0.88652	0.08477
0.5	0.5	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.942479999999999	0.686265	0.986589999999999	0.32038	0.38655	0.98562	0.99457	0.89876	0.08419
0.2	0.7	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.42506	0.915739999999999	0.99091	0.29428	0.37279	0.98857	1	0.89267	0.08564
0.3	0.7	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.65626	0.92279	0.993759999999999	0.32477	0.39473	0.98851	0.99307	0.8839	0.0854
0.5	0.7	0.5	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.944222499999999	0.88466	0.992149999999999	0.32979	0.403676666666667	0.98924	0.98293	0.90924	0.08661
0.2	0.3	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.37821	0.31533	0.98825	0.282323333333333	0.27626	0.961134999999999	1	0.840465	0.081755
0.3	0.3	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.61213	0.31287	0.99291	0.254053333333333	0.28877	0.959055	0.9808	0.83413	0.08085
0.5	0.3	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.9284	0.31665	0.99182	0.273993333333333	0.29693	0.964315	0.96696	0.8559	0.08141
0.2	0.5	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.3672	0.645150000000001	0.98847	0.29383	0.30092	0.97546	1	0.868195	0.081045
0.3	0.5	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.558	0.597	1	0.191	0.296	0.961	1	0.865	0.074
0.5	0.5	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.918429999999999	0.66327	0.9871	0.29309	0.34234	0.98087	0.98812	0.882749999999999	0.08113
0.2	0.7	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.39023	0.89847	0.99541	0.31823	0.341616666666667	0.9839	0.99301	0.88775	0.0826
0.3	0.7	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.63576	0.88839	0.99498	0.31191	0.345196666666667	0.98436	0.98608	0.87903	0.08297
0.5	0.7	0.7	-0.01	0.3	0.5	-0.1	-0.2	-0.07	0.940209999999999	0.87652	0.99903	0.31727	0.364253333333334	0.98213	0.98217	0.88244	0.082815
0.2	0.3	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.41887	0.32698	0.78703	0.97507	0.35201	0.976205	0.99331	0.867465	0.08402
0.3	0.3	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.66198	0.32642	0.7718	0.97613	0.36942	0.9765	0.9869	0.88993	0.08573
0.5	0.3	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.946459999999999	0.35011	0.79722	0.96824	0.36073	0.98362	0.98669	0.88115	0.08687
0.2	0.5	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.42532	0.726670000000001	0.79912	0.96205	0.344845	0.9901	0.99298	0.898195	0.08669
0.3	0.5	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.64551	0.72644	0.81174	0.96942	0.344295	0.99104	0.99285	0.90811	0.08843
0.5	0.5	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.94845	0.716655	0.820152	0.97681	0.37233	0.98998	0.99399	0.92604	0.0881
0.2	0.7	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.44039	0.936661999999999	0.86321	0.95487	0.38302	0.99428	1	0.8664	0.08812
0.3	0.7	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.68017	0.937251999999999	0.870833333333333	0.98495	0.38505	0.99391	1	0.87095	0.08918
0.5	0.7	0.3	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.957722499999999	0.88742	0.881105333333333	0.98435	0.405976666666667	0.99335	1	0.8968	0.08869
0.2	0.3	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.41644	0.33043	0.98296	0.951506666666667	0.30613	0.971759999999999	0.98616	0.858435	0.08537
0.3	0.3	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.62939	0.33097	0.98408	0.95997	0.32987	0.97586	0.97953	0.86465	0.086
0.5	0.3	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.94547	0.33373	0.98061	0.96735	0.34096	0.97752	0.98669	0.876236666666667	0.08677
0.2	0.5	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.40837	0.68231	0.9832	0.9762	0.33565	0.98552	0.98583	0.872115	0.08593
0.3	0.5	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.62848	0.68663	0.986099999999999	0.98447	0.34293	0.98786	0.97959	0.88588	0.08724
0.5	0.5	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.944359999999999	0.676365	0.9911	0.98389	0.38378	0.9853	1	0.887106666666667	0.0861
0.2	0.7	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.42216	0.91262	0.9896	0.95454	0.37088	0.99017	1	0.90265	0.08691
0.3	0.7	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.64815	0.91622	0.994329999999999	0.98432	0.3793	0.99121	0.98706	0.89142	0.0871
0.5	0.7	0.5	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.947062499999999	0.87717	0.992959999999999	0.97678	0.401746666666667	0.98962	0.98836	0.90811	0.08903
0.2	0.3	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.39136	0.31074	0.98658	0.94363	0.27823	0.962624999999999	1	0.832565	0.08333
0.3	0.3	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.59964	0.3146	0.99291	0.95203	0.29086	0.959635	0.98072	0.84808	0.08264
0.5	0.3	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.928369999999999	0.3115	0.9961	0.94416	0.2987	0.960529999999999	0.98597	0.852946666666666	0.08345
0.2	0.5	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.37016	0.634180000000001	0.98819	0.97567	0.30023	0.974329999999999	1	0.857815	0.08261
0.3	0.5	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.58552	0.658820000000001	0.9971	0.96773	0.30559	0.97271	0.98566	0.860259999999999	0.08162
0.5	0.5	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.928429999999999	0.65847	0.99516	0.97603	0.33564	0.9777	0.99259	0.875686666666666	0.08306
0.2	0.7	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.39588	0.89081	0.99869	0.952929999999999	0.344136666666667	0.982545	0.98616	0.88016	0.08348
0.3	0.7	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.62062	0.88438	0.9989	0.96819	0.342406666666667	0.983345	0.98566	0.87493	0.08383
0.5	0.7	0.7	-0.05	0.3	0.5	-0.1	-0.2	-0.07	0.951789999999999	0.888592	0.99823	0.96065	0.370433333333333	0.98121	0.98718	0.901439999999999	0.085705
0.2	0.3	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.4181	0.33043	0.78016	0.97522	0.36249	0.9755	0.99331	0.869395	0.08385
0.3	0.3	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.64908	0.33192	0.79164	0.96768	0.36248	0.97756	0.99331	0.88113	0.08689
0.5	0.3	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.94819	0.35117	0.79421	0.9683	0.36999	0.98351	0.98669	0.87629	0.08694
0.2	0.5	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.42697	0.729375	0.8044	0.96218	0.349185	0.98967	0.99298	0.901775	0.08863
0.3	0.5	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.65051	0.732715	0.8148	0.96201	0.347245	0.99078	0.99285	0.91683	0.09042
0.5	0.5	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.950039999999999	0.716115	0.819882	0.97691	0.38013	0.99025	0.99399	0.90658	0.08992
0.2	0.7	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.43369	0.934666999999999	0.86772	0.96258	0.37605	0.99456	0.99398	0.89821	0.08844
0.3	0.7	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.67388	0.933246999999999	0.869223333333333	0.98506	0.38161	0.99389	1	0.88418	0.09019
0.5	0.7	0.3	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.949832499999999	0.88595	0.883485333333333	0.98444	0.407066666666667	0.99326	1	0.90237	0.09036
0.2	0.3	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.41899	0.33786	0.97963	0.95159	0.310665	0.973629999999999	0.98616	0.854815	0.08612
0.3	0.3	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.63259	0.33762	0.97866	0.96005	0.335995	0.9782	0.97238	0.8609	0.08765
0.5	0.3	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.94584	0.33902	0.98471	0.9674	0.34858	0.98036	0.98669	0.87233	0.08781
0.2	0.5	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.41455	0.692665	0.98629	0.97632	0.34117	0.9861	0.98632	0.878705	0.08715
0.3	0.5	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.63757	0.696185	0.986339999999999	0.99252	0.34594	0.98853	0.97959	0.89298	0.08874
0.5	0.5	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.950809999999999	0.694585	0.98896	0.984	0.38337	0.98726	0.99535	0.89393	0.08871
0.2	0.7	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.41749	0.919537	0.991343333333333	0.9772	0.37631	0.98992	0.99398	0.90002	0.087
0.3	0.7	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.65813	0.922646999999999	0.994163333333333	0.99995	0.39643	0.990973333333334	0.99307	0.88894	0.0892900000000001
0.5	0.7	0.5	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.943392499999999	0.875	0.993133333333333	0.9769	0.400526666666667	0.98943	0.98912	0.90698	0.09027
0.2	0.3	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.39382	0.31608	0.98697	0.94397	0.27608	0.962154999999999	0.99334	0.828935	0.08302
0.3	0.3	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.59829	0.31382	0.99009	0.92792	0.29492	0.960814999999999	1	0.83738	0.08319
0.5	0.3	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.932729999999999	0.31395	0.99174	0.95235	0.298	0.9637	0.98715	0.85139	0.08444
0.2	0.5	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.37098	0.64289	0.9864	0.97592	0.30143	0.977009999999999	0.99334	0.853995	0.08247
0.3	0.5	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.59061	0.658250000000001	0.9952	0.98409	0.31084	0.97506	0.99307	0.8619	0.0828
0.5	0.5	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.93264	0.66619	0.99288	0.97616	0.33968	0.97927	0.98267	0.87902	0.08468
0.2	0.7	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.39595	0.89308	0.99626	0.961	0.344576666666667	0.982765	0.99357	0.8984	0.08449
0.3	0.7	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.62793	0.89061	0.99839	0.97621	0.345876666666667	0.983945	0.99307	0.88534	0.085825
0.5	0.7	0.7	-0.1	0.3	0.5	-0.1	-0.2	-0.07	0.943399999999999	0.87658	0.99849	0.96075	0.371863333333333	0.98289	0.99535	0.892499999999999	0.086535
0.2	0.3	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.407	0.32592	0.76907	0.32522	0.668681666666667	0.96963	0.98831	0.822135	0.085055
0.3	0.3	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.6491	0.3334	0.76928	0.26178	0.688271666666667	0.97397	0.98831	0.8531	0.0866200000000001
0.5	0.3	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.931179999999999	0.33932	0.75516	0.26546	0.706546666666667	0.98096	0.98052	0.868539999999999	0.0873
0.2	0.5	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.42156	0.676916666666667	0.7648	0.30725	0.7167	0.981600000000001	1	0.867394999999999	0.08573
0.3	0.5	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.64638	0.69275	0.77019	0.27719	0.72126	0.98456	1	0.86519	0.0866300000000001
0.5	0.5	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.94847	0.695105	0.78996	0.29119	0.718016666666667	0.98707	1	0.87588	0.0874500000000001
0.2	0.7	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.45375	0.903649999999999	0.84309	0.31319	0.72133	0.98904	0.98742	0.877089999999999	0.08979
0.3	0.7	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.66814	0.909749999999999	0.848543333333333	0.31222	0.72296	0.99008	0.9819	0.871509999999999	0.08931
0.5	0.7	0.3	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.944242499999999	0.877319999999999	0.861663333333333	0.32465	0.73313	0.990840000000001	0.98212	0.89792	0.0898200000000001
0.2	0.3	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.39243	0.32126	0.974245	0.32004	0.634331666666666	0.959149999999999	0.97947	0.822015	0.085355
0.3	0.3	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.61244	0.31692	0.973005	0.2802	0.637461666666666	0.9629	0.97232	0.843649999999999	0.08499
0.5	0.3	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.931499999999999	0.32543	0.97089	0.2938	0.674396666666667	0.9711	0.96791	0.84711	0.08452
0.2	0.5	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.39997	0.671146666666667	0.97623	0.30217	0.66314	0.98025	0.97925	0.859175	0.084985
0.3	0.5	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.63613	0.687976666666667	0.9771	0.29087	0.66701	0.98281	0.97907	0.84628	0.0853500000000001
0.5	0.5	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.939029999999999	0.676285	0.97415	0.30054	0.718226666666667	0.98528	1	0.86303	0.08597
0.2	0.7	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.43686	0.895839999999999	0.982709999999999	0.3004	0.70648125	0.98685	0.97997	0.8726	0.0859700000000001
0.3	0.7	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.65471	0.90086	0.98592	0.31511	0.72014125	0.988290000000001	0.97456	0.876389999999999	0.0868000000000001
0.5	0.7	0.5	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.947212499999999	0.870539999999999	0.98553	0.31213	0.739110000000001	0.98988	0.98205	0.89912	0.08828
0.2	0.3	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.37197	0.29262	0.97957	0.292233333333333	0.58387	0.955199999999999	0.98699	0.830575	0.082225
0.3	0.3	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.582803333333333	0.291	0.97787	0.268943333333333	0.5872	0.956609999999999	0.97855	0.83844	0.08224
0.5	0.3	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.90353	0.29284	0.97532	0.289963333333333	0.621566666666667	0.95583	0.97337	0.82724	0.082215
0.2	0.5	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.36932	0.623646666666667	0.98535	0.313473333333333	0.60965	0.96301	0.99414	0.845055	0.080755
0.3	0.5	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.585943333333333	0.639736666666667	0.99004	0.281833333333333	0.61758	0.96973	0.98751	0.85247	0.08041
0.5	0.5	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.910199999999999	0.64094	0.98171	0.287403333333333	0.648126666666667	0.97399	0.99457	0.86607	0.080145
0.2	0.7	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.40774	0.86478	0.99013	0.32442	0.67297	0.97773	0.98712	0.88139	0.08241
0.3	0.7	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.619133333333333	0.86734	0.98998	0.30966	0.6734	0.979050000000001	0.9816	0.88433	0.082685
0.5	0.7	0.7	-0.01	0.5	0.5	-0.1	-0.2	-0.07	0.914989999999999	0.85889	0.98264	0.32327	0.69031	0.98093	0.98289	0.889049999999999	0.083145
0.2	0.3	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.38867	0.32222	0.76229	0.97547	0.684781666666667	0.972673333333334	0.98785	0.830365	0.08566
0.3	0.3	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.6264	0.31853	0.762	0.95999	0.694601666666667	0.975613333333334	0.98724	0.85468	0.0869700000000001
0.5	0.3	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.927649999999999	0.34244	0.75428	0.96794	0.704256666666667	0.982903333333334	0.98669	0.8592	0.08801
0.2	0.5	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.41762	0.663486666666667	0.76267	0.97574	0.73045	0.98204	0.99355	0.857775	0.08581
0.3	0.5	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.63638	0.676346666666667	0.76538	0.96785	0.73246	0.98397	1	0.86976	0.0877100000000001
0.5	0.5	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.953349999999999	0.692855	0.787252	0.96805	0.730726666666667	0.98824	0.99373	0.88953	0.0889700000000001
0.2	0.7	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.43832	0.91107	0.84504	0.93813	0.72093	0.99089	0.98742	0.86388	0.0899
0.3	0.7	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.66613	0.917912	0.852603333333333	0.96136	0.7152	0.99051	0.9819	0.86546	0.0903900000000001
0.5	0.7	0.3	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.943852499999999	0.879969999999999	0.862895333333334	0.96867	0.73257	0.99098	0.98212	0.88646	0.09073
0.2	0.3	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.38325	0.31302	0.976765	0.951906666666667	0.632661666666666	0.963883333333333	0.97901	0.830055	0.08588
0.3	0.3	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.60097	0.31624	0.975305	0.9676	0.643101666666666	0.966573333333333	0.9664	0.83952	0.08623
0.5	0.3	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.928579999999999	0.31529	0.97706	0.96765	0.664216666666667	0.972563333333333	0.97954	0.844946666666667	0.08666
0.2	0.5	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.38657	0.664556666666667	0.96845	0.96807	0.66973	0.98161	0.97925	0.841145	0.08549
0.3	0.5	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.62376	0.676986666666666	0.97338	0.9765	0.67191	0.98478	0.97907	0.85282	0.08634
0.5	0.5	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.972	0.684	0.991	0.999	0.746	0.986	1	0.933	0.091
0.2	0.7	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.42253	0.89484	0.98276	0.94593	0.70696125	0.98665	0.98583	0.87384	0.08708
0.3	0.7	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.65498	0.89255	0.9869	0.96879	0.72092125	0.989040000000001	0.97456	0.87385	0.0884600000000001
0.5	0.7	0.5	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.951042499999999	0.869679999999999	0.98675	0.96068	0.73669	0.989700000000001	0.98205	0.88303	0.09044
0.2	0.3	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.36624	0.291	0.98042	0.91919	0.58343	0.957573333333332	0.99285	0.822665	0.08255
0.3	0.3	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.578573333333333	0.28896	0.9821	0.92754	0.58638	0.956643333333333	0.99285	0.827479999999999	0.082745
0.5	0.3	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.91363	0.28773	0.97615	0.93642	0.621546666666667	0.956993333333333	0.98623	0.817226666666666	0.084185
0.2	0.5	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.36029	0.613386666666667	0.9884	0.97508	0.60893	0.961539999999999	1	0.847705	0.082
0.3	0.5	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.590553333333333	0.635406666666667	0.99353	0.97523	0.62915	0.96617	0.99307	0.84175	0.082445
0.5	0.5	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.917059999999999	0.6387	0.9857	0.97581	0.641846666666667	0.9749	1	0.860346666666667	0.083025
0.2	0.7	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.40305	0.86043	0.99509	0.95912	0.66439	0.97675	0.99298	0.87899	0.08342
0.3	0.7	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.621003333333333	0.87214	0.99346	0.95988	0.66168	0.97926	0.9808	0.8731	0.084525
0.5	0.7	0.7	-0.05	0.5	0.5	-0.1	-0.2	-0.07	0.930449999999999	0.846739999999999	0.98341	0.96819	0.68318	0.9815	0.98832	0.88099	0.084795
0.2	0.3	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.39057	0.31875	0.74656	0.97569	0.684651666666666	0.974753333333334	0.99331	0.834225	0.08482
0.3	0.3	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.6303	0.31507	0.7452125	0.96012	0.692981666666667	0.978233333333334	0.98724	0.85379	0.0873000000000001
0.5	0.3	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.928979999999999	0.34695	0.75009	0.96803	0.70234	0.984163333333333	0.98669	0.85534	0.08901
0.2	0.5	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.41425	0.675651666666667	0.76604	0.96755	0.72855	0.982070000000001	0.99355	0.856805	0.08672
0.3	0.5	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.64121	0.690681666666667	0.77216	0.96795	0.72597	0.98626	1	0.87227	0.08954
0.5	0.5	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.94899	0.697755	0.791872	0.96815	0.71472	0.98971	0.99373	0.8738	0.09015
0.2	0.7	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.43269	0.910054999999999	0.85114	0.93076	0.70728	0.99003	0.98696	0.88307	0.09016
0.3	0.7	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.6639	0.913646999999999	0.854543333333334	0.96143	0.70263	0.99013	0.98746	0.8739	0.09145
0.5	0.7	0.3	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.941492499999999	0.87491	0.863895333333334	0.96875	0.72696	0.98976	0.98746	0.88744	0.09227
0.2	0.3	0.5	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.38097	0.31904	0.974985	0.95211	0.632571666666666	0.964173333333333	0.97355	0.832015	0.08585
0.3	0.3	0.5	-0.1	0.5	0.5	-0.1	-0.2	-0.07	0.61222	0.31882	0.975485	0.9604	0.635691666666666	0.967623333333333	0.95977	0.841579999999999	0.08666
